price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,manufacturer
9799,2017.0,nissan altima,excellent,4.0,gas,51153.0,automatic,sedan,silver,True,2018-06-23,35,nissan
11799,2014.0,chevrolet camaro,excellent,6.0,gas,50468.0,automatic,coupe,yellow,False,2018-12-30,39,chevrolet
5700,2002.0,chevrolet silverado 1500,good,8.0,gas,105000.0,automatic,pickup,silver,True,2018-06-17,68,chevrolet
3700,2009.0,nissan rogue,good,4.0,gas,174902.0,automatic,SUV,black,False,2019-03-14,31,nissan
13499,2014.0,ford f150,good,6.0,gas,90000.0,automatic,pickup,unknown,True,2019-02-13,20,ford
24399,2013.0,ram 1500,excellent,8.0,gas,97321.0,automatic,pickup,red,True,2019-01-08,43,ram
11799,2015.0,chevrolet camaro,excellent,6.0,gas,26881.0,automatic,coupe,red,False,2019-02-03,21,chevrolet
9299,2016.0,nissan altima,excellent,4.0,gas,47833.0,automatic,sedan,silver,False,2019-01-19,75,nissan
3750,2007.0,jeep grand cherokee laredo,fair,6.0,gas,131800.0,automatic,SUV,grey,True,2018-06-29,50,jeep
3800,2012.0,nissan altima,good,4.0,gas,186576.0,automatic,sedan,black,False,2019-01-02,37,nissan
7995,2011.0,subaru forester,good,4.0,gas,112000.0,automatic,SUV,blue,True,2019-02-12,53,subaru
23200,2018.0,chevrolet camaro lt coupe 2d,good,6.0,gas,7136.0,other,coupe,black,False,2018-08-18,25,chevrolet
5500,1981.0,chevrolet corvette,fair,8.0,gas,75000.0,automatic,coupe,blue,False,2019-01-15,49,chevrolet
9100,2014.0,kia sorento,good,4.0,gas,100100.0,automatic,SUV,silver,True,2018-08-30,74,kia
8977,2013.0,kia sorento,excellent,4.0,gas,85415.0,automatic,SUV,silver,False,2018-07-25,72,kia
18675,2015.0,ram 1500,good,8.0,gas,86115.0,automatic,truck,unknown,True,2018-11-11,7,ram
8675,2012.0,buick enclave,good,6.0,gas,110000.0,automatic,SUV,brown,False,2018-05-06,36,buick
14975,2007.0,toyota 4runner,good,6.0,gas,142000.0,automatic,SUV,silver,False,2018-05-13,57,toyota
20675,2018.0,ford escape,good,4.0,gas,20674.0,automatic,SUV,black,True,2018-09-29,30,ford
19675,2008.0,gmc sierra 2500hd,good,8.0,gas,140000.0,automatic,truck,grey,True,2018-09-22,35,gmc
14995,2011.0,chevrolet silverado 1500,good,8.0,gas,114587.0,automatic,truck,grey,True,2018-11-02,11,chevrolet
13889,2005.0,gmc sierra 2500hd,good,8.0,gas,95914.0,automatic,truck,custom,True,2018-07-13,37,gmc
5000,2011.0,toyota camry le,excellent,4.0,gas,173000.0,automatic,sedan,white,False,2018-06-26,19,toyota
6100,2013.0,ford fusion,good,4.0,gas,99840.0,automatic,sedan,silver,False,2018-07-19,80,ford
3250,2001.0,ford f150,fair,8.0,gas,296000.0,automatic,truck,black,True,2018-12-07,24,ford
28200,2012.0,ford f-350 sd,excellent,8.0,diesel,129000.0,automatic,truck,black,True,2018-09-26,28,ford
15900,2016.0,ford escape,excellent,4.0,gas,19764.0,automatic,SUV,unknown,True,2018-12-09,48,ford
34900,2017.0,ford f-250 sd,excellent,8.0,gas,41000.0,automatic,truck,white,True,2018-12-06,56,ford
22914,2015.0,bmw x5,excellent,6.0,gas,69686.0,automatic,SUV,white,True,2018-07-07,9,bmw
22900,2015.0,gmc sierra 1500,excellent,8.0,gas,85190.0,automatic,truck,unknown,True,2018-08-24,11,gmc
19900,2013.0,ford f-150,excellent,6.0,gas,79657.0,automatic,truck,silver,True,2019-03-01,4,ford
14685,2011.0,toyota tacoma,excellent,6.0,gas,123025.0,automatic,truck,unknown,True,2018-06-21,32,toyota
24869,2015.0,gmc sierra 1500,excellent,8.0,gas,82056.0,automatic,truck,black,True,2018-06-29,22,gmc
22399,2011.0,gmc sierra 2500hd,excellent,8.0,gas,121047.0,automatic,pickup,unknown,True,2018-05-17,66,gmc
9950,2013.0,toyota prius,excellent,4.0,hybrid,101200.0,automatic,hatchback,silver,False,2018-08-24,11,toyota
17379,2007.0,jeep wrangler,excellent,6.0,gas,111921.0,automatic,SUV,unknown,True,2018-12-26,50,jeep
5999,2012.0,nissan altima,excellent,4.0,gas,99000.0,automatic,sedan,black,False,2018-12-27,28,nissan
4900,2007.0,toyota rav4,like new,6.0,gas,142000.0,automatic,SUV,blue,False,2019-03-17,13,toyota
3995,2013.0,chrysler 200,good,4.0,gas,99840.0,automatic,sedan,black,False,2018-09-26,4,chrysler
10900,2012.0,toyota tacoma,excellent,4.0,gas,132000.0,manual,pickup,red,True,2018-10-10,46,toyota
6995,2004.0,toyota tundra,good,8.0,gas,224000.0,automatic,truck,unknown,True,2018-09-04,33,toyota
3500,2004.0,toyota camry,fair,4.0,gas,155000.0,automatic,sedan,white,False,2018-11-16,33,toyota
41999,2018.0,ram 3500,good,6.0,diesel,5127.0,automatic,truck,black,False,2018-08-03,11,ram
35999,2015.0,ram 2500,good,6.0,diesel,157558.0,automatic,truck,grey,True,2018-12-13,59,ram
31999,2011.0,ram 3500,good,6.0,diesel,148128.0,automatic,truck,unknown,True,2018-11-21,64,ram
28999,2012.0,ram 2500,good,6.0,diesel,146875.0,automatic,truck,silver,True,2018-07-22,51,ram
32999,2012.0,ram 3500,good,6.0,diesel,126201.0,automatic,truck,silver,True,2018-10-26,58,ram
7800,2010.0,nissan frontier,excellent,6.0,gas,160266.0,automatic,truck,red,True,2018-08-06,55,nissan
14999,2016.0,honda cr-v,excellent,4.0,gas,32000.0,automatic,SUV,grey,True,2018-08-10,66,honda
19999,2015.0,gmc sierra,excellent,8.0,gas,43000.0,automatic,truck,white,True,2019-04-01,63,gmc
4999,2008.0,chrysler town & country,excellent,6.0,gas,129448.0,automatic,mini-van,white,False,2018-06-15,13,chrysler
3500,2016.0,honda accord,excellent,4.0,gas,30300.0,automatic,sedan,black,False,2018-09-21,67,honda
15600,2016.0,subaru outback,excellent,4.0,gas,106700.0,automatic,wagon,black,True,2018-05-08,40,subaru
4488,2003.0,toyota rav4,excellent,4.0,gas,161397.0,automatic,SUV,silver,True,2019-03-18,11,toyota
14995,2016.0,toyota rav4,excellent,4.0,gas,53998.5,automatic,SUV,black,False,2018-09-25,109,toyota
2500,2016.0,honda civic,excellent,4.0,gas,35000.0,automatic,sedan,white,False,2018-10-12,8,honda
18488,2014.0,ford f-150,good,8.0,gas,104906.0,automatic,truck,blue,False,2019-02-12,17,ford
15674,2017.0,chevrolet equinox,good,4.0,gas,51276.0,automatic,SUV,silver,False,2019-04-06,39,chevrolet
14999,2013.0,ford f-150,good,6.0,gas,52520.0,automatic,truck,white,True,2018-05-02,23,ford
7999,2013.0,ford focus,good,4.0,gas,127230.0,automatic,sedan,red,False,2018-09-28,9,ford
9877,2010.0,toyota corolla,good,4.0,gas,153510.0,automatic,sedan,white,False,2018-07-06,17,toyota
16999,2003.0,chevrolet silverado 2500hd,good,8.0,gas,238986.0,automatic,truck,white,True,2019-02-08,10,chevrolet
7999,2007.0,honda accord,good,4.0,gas,142000.0,automatic,sedan,unknown,False,2018-12-31,43,honda
8850,2017.0,nissan versa,good,4.0,gas,31501.0,automatic,sedan,white,False,2018-12-28,42,nissan
24900,2016.0,chevrolet silverado 1500,excellent,8.0,gas,32000.0,automatic,truck,silver,True,2019-01-29,5,chevrolet
3900,2016.0,ford explorer,excellent,6.0,gas,52000.0,automatic,SUV,blue,False,2018-08-18,10,ford
2500,2015.0,nissan rogue,excellent,4.0,gas,25600.0,automatic,SUV,black,False,2018-09-22,53,nissan
32000,2016.0,gmc yukon,good,8.0,gas,53998.5,automatic,SUV,black,True,2019-03-19,37,gmc
2700,2016.0,honda civic,excellent,4.0,gas,27000.0,automatic,sedan,white,False,2018-06-20,73,honda
13500,2012.0,gmc sierra 1500,excellent,8.0,gas,143000.0,automatic,truck,silver,False,2019-02-18,81,gmc
12750,2011.0,gmc sierra 2500hd,good,8.0,gas,226000.0,automatic,truck,white,True,2018-10-28,29,gmc
9500,2015.0,nissan altima,excellent,4.0,gas,84000.0,automatic,sedan,red,False,2019-02-07,34,nissan
6500,2012.0,dodge grand caravan,good,6.0,gas,119156.0,automatic,mini-van,unknown,False,2018-09-11,14,dodge
3000,2016.0,nissan rogue,excellent,4.0,gas,58000.0,automatic,SUV,blue,False,2019-03-04,14,nissan
600,1999.0,toyota camry le,salvage,4.0,gas,216348.0,automatic,sedan,white,False,2019-03-04,23,toyota
2500,2016.0,honda civic,excellent,4.0,gas,46000.0,automatic,sedan,black,False,2019-02-17,90,honda
2900,2016.0,honda civic,excellent,4.0,gas,18000.0,automatic,sedan,grey,False,2018-06-14,13,honda
5500,2017.0,ford explorer,excellent,6.0,gas,25000.0,automatic,SUV,grey,True,2019-03-01,10,ford
11900,2005.0,ford f250 super duty,good,8.0,diesel,119358.0,automatic,truck,blue,False,2018-05-27,62,ford
11745,2011.0,chevrolet silverado 1500,excellent,8.0,gas,123025.0,automatic,truck,white,False,2018-10-11,42,chevrolet
30000,2015.0,jeep wrangler unlimited,excellent,6.0,gas,13365.0,automatic,SUV,white,True,2019-03-28,31,jeep
15250,2011.0,ford f-150,excellent,8.0,gas,97000.0,automatic,truck,grey,True,2019-03-30,37,ford
2200,1995.0,ford f250 super duty,good,8.0,gas,149963.0,automatic,truck,orange,False,2018-05-01,59,ford
2800,2002.0,honda accord,fair,6.0,gas,211000.0,automatic,sedan,unknown,False,2018-12-10,18,honda
9700,2000.0,toyota 4runner,excellent,6.0,gas,200116.0,automatic,SUV,unknown,True,2018-11-10,17,toyota
10000,1995.0,chevrolet corvette,good,8.0,gas,127807.0,automatic,coupe,unknown,False,2019-01-08,30,chevrolet
4500,2009.0,jeep liberty,good,6.0,gas,171000.0,automatic,SUV,black,True,2019-01-23,16,jeep
25000,2009.0,ford f-250 super duty,excellent,8.0,diesel,131565.0,automatic,truck,black,True,2018-06-09,39,ford
11295,2015.0,nissan altima,excellent,4.0,gas,80148.0,automatic,sedan,unknown,False,2018-08-16,35,nissan
500,2004.0,toyota corolla,like new,4.0,gas,226980.0,automatic,sedan,unknown,False,2018-09-19,19,toyota
5900,2007.0,ram 2500,good,8.0,gas,229000.0,automatic,pickup,white,True,2018-07-10,61,ram
13000,2004.0,chevrolet corvette,good,8.0,gas,85104.0,automatic,convertible,blue,False,2018-10-12,127,chevrolet
4995,2004.0,honda accord,excellent,4.0,gas,176722.0,automatic,sedan,blue,False,2019-02-22,17,honda
9200,2017.0,nissan sentra,excellent,4.0,gas,12000.0,automatic,sedan,grey,False,2018-12-26,26,nissan
5999,2007.0,chrysler 300,excellent,6.0,gas,122000.0,automatic,sedan,grey,False,2018-12-05,6,chrysler
6000,2005.0,subaru outback,excellent,4.0,gas,148000.0,automatic,wagon,blue,False,2018-06-26,47,subaru
5500,2006.0,ford f150,excellent,8.0,gas,150839.0,automatic,truck,white,False,2018-05-16,56,ford
12995,2009.0,chevrolet suburban,excellent,8.0,gas,157976.0,automatic,SUV,white,True,2018-12-17,32,chevrolet
8000,2003.0,gmc yukon,good,8.0,gas,161397.0,automatic,SUV,grey,True,2018-06-08,26,gmc
15800,2009.0,gmc sierra 1500,excellent,8.0,gas,150000.0,automatic,truck,white,False,2018-07-03,36,gmc
4000,2005.0,honda pilot,excellent,6.0,gas,167000.0,automatic,SUV,red,True,2018-05-12,8,honda
17999,1996.0,chevrolet corvette,excellent,8.0,gas,30469.0,manual,convertible,unknown,False,2018-05-10,59,chevrolet
19995,2012.0,chevrolet tahoe,good,8.0,gas,129516.0,automatic,SUV,unknown,True,2019-03-28,61,chevrolet
2999,2003.0,ford focus,good,4.0,gas,161397.0,automatic,sedan,red,False,2018-11-30,24,ford
2999,2004.0,volkswagen jetta,good,4.0,gas,149000.0,manual,sedan,silver,False,2018-07-31,15,volkswagen
1900,1999.0,ford ranger,excellent,6.0,gas,191135.0,automatic,truck,yellow,True,2018-08-02,26,ford
5999,2002.0,bmw x5,excellent,6.0,gas,153000.0,automatic,SUV,white,True,2018-05-23,82,bmw
6999,2006.0,acura tl,excellent,6.0,gas,169269.0,automatic,sedan,white,False,2018-09-15,28,acura
8600,2012.0,ford mustang,excellent,6.0,gas,126000.0,automatic,coupe,black,False,2018-06-07,45,ford
7997,2009.0,gmc yukon,excellent,8.0,gas,0.0,automatic,SUV,white,True,2019-03-16,88,gmc
28000,2017.0,chevrolet silverado,like new,8.0,gas,53000.0,automatic,truck,white,True,2019-01-17,91,chevrolet
10977,2015.0,nissan rogue,excellent,4.0,gas,78285.5,automatic,SUV,grey,False,2019-02-16,77,nissan
25000,2015.0,chevrolet silverado,good,8.0,gas,150000.0,automatic,truck,white,True,2019-03-08,75,chevrolet
4000,2002.0,ford escape,good,6.0,gas,98000.0,automatic,SUV,silver,True,2019-01-27,11,ford
16600,1975.0,chevrolet corvette,excellent,8.0,gas,75000.0,manual,coupe,unknown,False,2019-03-09,69,chevrolet
18400,1975.0,chevrolet corvette,excellent,8.0,gas,18000.0,automatic,coupe,orange,False,2019-01-06,41,chevrolet
12500,2017.0,subaru impreza,like new,4.0,gas,25000.0,automatic,wagon,grey,True,2019-02-18,78,subaru
44900,2017.0,gmc sierra 2500hd,good,8.0,diesel,23455.0,automatic,pickup,unknown,True,2018-06-10,89,gmc
8900,2012.0,ford fusion,excellent,4.0,gas,40062.0,automatic,sedan,white,True,2018-06-15,30,ford
5900,2013.0,nissan altima,good,4.0,gas,57075.0,automatic,sedan,white,False,2019-02-22,44,nissan
8875,2012.0,toyota prius,good,4.0,gas,129843.0,automatic,hatchback,unknown,False,2018-12-28,60,toyota
18875,2015.0,ford explorer,good,6.0,gas,83823.0,automatic,SUV,white,False,2019-01-27,13,ford
6975,2018.0,nissan sentra,good,4.0,gas,34611.0,automatic,sedan,unknown,False,2018-09-14,30,nissan
34275,2018.0,jeep wrangler,good,6.0,gas,27403.0,automatic,SUV,black,True,2018-12-23,11,jeep
11675,2012.0,gmc acadia,good,6.0,gas,113417.0,automatic,SUV,white,True,2018-11-16,39,gmc
24995,2016.0,subaru outback,good,6.0,gas,32889.0,automatic,SUV,grey,True,2018-11-06,48,subaru
11375,2012.0,toyota sienna,good,6.0,gas,135907.0,automatic,van,silver,False,2018-10-03,9,toyota
4700,2014.0,kia soul,good,4.0,gas,90000.0,manual,sedan,white,False,2019-01-14,50,kia
29000,2015.0,toyota tacoma,excellent,6.0,gas,64000.0,automatic,truck,unknown,True,2018-08-13,48,toyota
15900,2011.0,jeep wrangler,good,6.0,gas,163943.0,automatic,SUV,black,True,2018-07-04,61,jeep
14700,2017.0,nissan altima,excellent,4.0,gas,41000.0,automatic,sedan,black,False,2019-04-03,15,nissan
4975,2010.0,ford explorer,good,6.0,gas,55486.0,automatic,SUV,blue,True,2018-08-09,108,ford
5500,2001.0,nissan frontier,good,6.0,gas,125000.0,manual,pickup,black,True,2019-01-20,11,nissan
8950,2011.0,toyota camry,good,6.0,gas,123025.0,automatic,sedan,black,False,2019-01-23,40,toyota
19500,2010.0,ford f-150,good,8.0,gas,64200.0,automatic,truck,custom,True,2019-01-16,52,ford
24998,2006.0,chevrolet silverado 2500hd,excellent,8.0,diesel,181787.0,automatic,truck,black,True,2019-04-05,94,chevrolet
6995,2011.0,nissan rogue,excellent,4.0,gas,118802.0,automatic,SUV,blue,True,2018-11-11,23,nissan
5995,2014.0,ford focus,excellent,4.0,gas,87654.0,automatic,hatchback,unknown,False,2018-06-22,44,ford
5495,2005.0,honda cr-v,good,4.0,gas,153108.0,automatic,SUV,silver,False,2019-03-30,114,honda
5495,2009.0,honda accord,good,4.0,gas,118791.0,automatic,sedan,black,False,2018-11-09,114,honda
9500,2011.0,nissan maxima,like new,6.0,gas,105000.0,automatic,sedan,white,False,2018-08-10,42,nissan
6500,1996.0,chevrolet corvette,good,8.0,gas,114300.0,automatic,coupe,red,False,2018-12-13,55,chevrolet
27995,2017.0,chevrolet silverado 1500,excellent,8.0,gas,72965.0,automatic,truck,black,True,2018-07-23,42,chevrolet
11995,2005.0,toyota tacoma,excellent,6.0,gas,167523.0,manual,truck,unknown,True,2018-06-09,44,toyota
8995,2012.0,honda accord,excellent,4.0,gas,112713.0,automatic,sedan,red,False,2018-10-30,25,honda
10995,2007.0,chevrolet tahoe,good,8.0,gas,162999.0,automatic,SUV,grey,True,2018-11-09,24,chevrolet
11995,2012.0,chevrolet suburban,good,8.0,gas,163100.0,automatic,SUV,unknown,True,2018-05-06,35,chevrolet
19500,2014.0,ford f-150,excellent,6.0,gas,95000.0,automatic,truck,blue,True,2018-09-06,84,ford
8600,2013.0,kia sorento,good,4.0,gas,110367.0,automatic,SUV,blue,True,2018-10-12,7,kia
5995,2004.0,bmw x5,excellent,6.0,gas,156640.0,automatic,SUV,unknown,True,2018-12-08,13,bmw
8290,2011.0,hyundai sonata,excellent,4.0,gas,66501.0,automatic,sedan,silver,False,2018-12-07,34,hyundai
8950,2011.0,toyota camry,good,4.0,gas,133018.0,automatic,sedan,red,False,2018-07-17,79,toyota
6995,2012.0,dodge grand caravan,good,6.0,gas,160501.0,automatic,mini-van,black,False,2019-02-07,22,dodge
13990,2013.0,ram 1500,excellent,8.0,gas,99840.0,automatic,truck,blue,True,2018-10-11,27,ram
14995,2013.0,chevrolet camaro,excellent,8.0,gas,95000.0,automatic,coupe,unknown,False,2018-06-29,15,chevrolet
14900,2008.0,jeep wrangler,good,6.0,gas,149167.0,automatic,SUV,custom,True,2019-01-06,18,jeep
4800,2004.0,toyota sienna,excellent,6.0,gas,143000.0,automatic,van,silver,False,2018-06-02,17,toyota
22975,2012.0,ram 2500,excellent,6.0,diesel,119546.0,automatic,pickup,white,True,2019-01-24,34,ram
9500,2005.0,jeep wrangler,excellent,6.0,gas,151000.0,automatic,SUV,silver,True,2019-03-18,32,jeep
20000,2016.0,ram 1500,excellent,8.0,gas,53998.5,automatic,truck,blue,False,2018-08-13,25,ram
5950,2015.0,ford focus,like new,4.0,gas,36000.0,automatic,hatchback,silver,False,2018-08-23,110,ford
2700,2000.0,ford mustang,good,6.0,gas,140000.0,manual,coupe,red,False,2019-02-15,16,ford
1,2014.0,chevrolet camaro,excellent,6.0,gas,71310.0,automatic,coupe,unknown,False,2018-07-14,29,chevrolet
288,2018.0,nissan altima,excellent,4.0,gas,40277.0,automatic,sedan,silver,False,2018-10-19,37,nissan
11500,2009.0,chevrolet silverado 2500hd,good,8.0,gas,170000.0,automatic,truck,unknown,True,2018-08-05,27,chevrolet
700,2000.0,ford focus,fair,4.0,gas,221000.0,manual,sedan,blue,False,2018-05-18,38,ford
5725,2004.0,toyota corolla,good,4.0,gas,103889.0,automatic,sedan,silver,False,2018-08-06,77,toyota
5890,2004.0,chevrolet suburban,good,8.0,gas,136801.0,automatic,SUV,blue,False,2018-11-01,59,chevrolet
22975,2011.0,ram 2500,excellent,6.0,diesel,119546.0,automatic,pickup,white,True,2019-02-01,9,ram
9950,2009.0,bmw x5,excellent,6.0,gas,105621.0,automatic,SUV,silver,True,2018-11-12,30,bmw
3150,2003.0,gmc sierra 1500,good,8.0,gas,163000.0,automatic,pickup,red,False,2019-02-08,16,gmc
7995,2008.0,chevrolet silverado,good,6.0,gas,146000.0,automatic,pickup,white,False,2019-02-26,140,chevrolet
5950,2007.0,honda accord,excellent,4.0,gas,95804.0,other,sedan,unknown,False,2019-02-27,4,honda
8900,2015.0,ford explorer,good,6.0,gas,78285.5,automatic,SUV,black,True,2018-06-06,96,ford
21900,2017.0,jeep wrangler unlimited,good,6.0,gas,37873.0,manual,SUV,blue,True,2018-06-07,15,jeep
4998,2010.0,toyota corolla,good,4.0,gas,44442.0,automatic,sedan,grey,False,2019-04-19,12,toyota
4975,2014.0,toyota corolla,good,4.0,gas,86722.0,manual,sedan,silver,False,2019-01-29,34,toyota
3995,2011.0,nissan versa,good,4.0,gas,98783.0,manual,sedan,black,False,2018-09-21,18,nissan
4995,2013.0,hyundai elantra,good,4.0,gas,65557.0,automatic,sedan,grey,False,2019-03-01,8,hyundai
14900,2017.0,nissan frontier,good,6.0,gas,25462.0,automatic,pickup,grey,True,2018-09-01,30,nissan
4750,2011.0,chrysler 200,good,6.0,gas,42446.0,automatic,sedan,blue,False,2018-12-16,34,chrysler
6995,2011.0,toyota sienna,good,4.0,gas,124200.0,automatic,mini-van,unknown,False,2018-06-21,12,toyota
7850,2016.0,dodge grand caravan,good,6.0,gas,56635.0,automatic,mini-van,grey,False,2018-05-31,6,dodge
12900,2017.0,nissan frontier,good,6.0,gas,34096.0,automatic,pickup,black,True,2019-03-01,9,nissan
4995,2006.0,chrysler 300,good,6.0,gas,160270.0,automatic,sedan,unknown,False,2019-04-11,8,chrysler
14995,2014.0,chrysler town & country,good,6.0,gas,67586.0,automatic,mini-van,unknown,False,2018-11-19,51,chrysler
8950,2013.0,ford focus se,excellent,4.0,gas,63380.0,automatic,sedan,white,False,2018-08-08,36,ford
8995,2014.0,chevrolet equinox,excellent,6.0,gas,178490.0,automatic,SUV,silver,True,2019-01-10,6,chevrolet
14200,2009.0,jeep wrangler,good,8.0,gas,131565.0,automatic,SUV,unknown,True,2018-08-07,15,jeep
5000,2008.0,volkswagen passat,excellent,4.0,gas,91600.0,automatic,sedan,silver,False,2018-12-25,22,volkswagen
7995,2012.0,kia soul,good,4.0,gas,69910.0,automatic,sedan,white,False,2018-07-29,12,kia
47995,2018.0,jeep wrangler unlimited,good,6.0,gas,22824.0,manual,SUV,black,True,2018-05-07,21,jeep
14813,2016.0,toyota corolla,good,4.0,gas,65139.0,automatic,sedan,black,False,2018-05-29,6,toyota
12599,2011.0,ford edge,good,6.0,gas,123025.0,automatic,sedan,silver,True,2019-02-20,11,ford
19999,2012.0,ram 1500,excellent,8.0,gas,110000.0,automatic,pickup,silver,True,2019-01-25,31,ram
16499,2014.0,jeep cherokee,excellent,6.0,gas,117357.0,automatic,SUV,blue,True,2019-03-23,27,jeep
1000,2008.0,ford f150,salvage,8.0,gas,285000.0,automatic,pickup,white,False,2018-10-19,19,ford
11500,2011.0,chevrolet silverado 1500,good,8.0,gas,123025.0,automatic,pickup,blue,False,2019-01-05,23,chevrolet
9495,2016.0,kia soul,excellent,4.0,gas,108761.0,manual,sedan,grey,False,2018-07-10,67,kia
4675,2007.0,toyota prius,good,4.0,hybrid,213211.0,automatic,hatchback,custom,False,2018-12-26,7,toyota
2025,2009.0,chevrolet tahoe,good,8.0,gas,151000.0,automatic,SUV,unknown,True,2018-10-24,31,chevrolet
11000,2012.0,ford f-150,good,8.0,gas,110000.0,automatic,truck,white,True,2018-09-11,21,ford
13500,2004.0,gmc sierra 2500hd,excellent,8.0,gas,177000.0,automatic,truck,grey,True,2018-10-09,37,gmc
4000,1996.0,ram 2500,good,6.0,gas,170000.0,automatic,pickup,unknown,True,2018-11-21,24,ram
5500,2005.0,ram 2500,good,8.0,gas,211000.0,automatic,pickup,white,True,2019-02-07,39,ram
